Algorithm,Input,Time,Date
fibonacci,0,0.12123799999999108,20250711T0454
fibonacci,1,0.0014720000000068012,20250711T0454
fibonacci,2,0.0008250000000060709,20250711T0454
fibonacci,3,0.000816000000000372,20250711T0454
fibonacci,4,0.0933819999999912,20250711T0454
fibonacci,5,0.000876000000005206,20250711T0454
fibonacci,6,0.0008009999999956108,20250711T0454
fibonacci,7,0.0008069999999946731,20250711T0454
fibonacci,8,0.0008979999999922939,20250711T0454
fibonacci,9,0.0009600000000062892,20250711T0454
fibonacci,10,0.001176000000000954,20250711T0454
fibonacci,11,0.002488999999997077,20250711T0454
fibonacci,12,0.0015290000000049986,20250711T0454
fibonacci,13,0.0019110000000068794,20250711T0454
fibonacci,14,0.002855000000010932,20250711T0454
fibonacci,15,0.0043870000000083564,20250711T0454
fibonacci,16,0.006706999999991581,20250711T0454
fibonacci,17,0.010826999999991926,20250711T0454
fibonacci,18,0.017292999999995118,20250711T0454
fibonacci,19,0.02780599999999822,20250711T0454
fibonacci,20,0.04460000000000264,20250711T0454
fibonacci,21,0.07151299999999594,20250711T0454
fibonacci,22,0.13252700000001028,20250711T0454
fibonacci,23,0.1929839999999956,20250711T0454
fibonacci,24,0.3123689999999897,20250711T0454
fibonacci,25,0.4258999999999986,20250711T0454
fibonacci,26,0.6033489999999944,20250711T0454
fibonacci,27,0.9524770000000018,20250711T0454
fibonacci,28,1.5400570000000045,20250711T0454
fibonacci,29,2.4879959999999954,20250711T0454
fibonacci,30,4.0066070000000025,20250711T0454
fibonacci,31,6.487583999999998,20250711T0454
fibonacci,32,10.575107000000017,20250711T0454
fibonacci,33,16.98403399999998,20250711T0454
fibonacci,34,27.691643999999997,20250711T0454
fibonacci,35,44.85675500000002,20250711T0454
fibonacci,36,73.28488100000001,20250711T0454
fibonacci,37,116.91063700000001,20250711T0454
fibonacci,38,191.12428599999998,20250711T0454
fibonacci,39,305.43148199999996,20250711T0454
fibonacci,40,502.9122540000001,20250711T0454
fibonacci,41,806.107015,20250711T0454
fibonacci,42,1331.7562360000002,20250711T0454
fibonacci,43,2114.8298499999996,20250711T0454
fibonacci,44,3411.9918500000003,20250711T0454
fibonacci,45,5550.9876349999995,20250711T0454
fibonacci,46,8960.569844,20250711T0454
fibonacci,47,14513.450910999996,20250711T0454
fibonacci,48,23470.792589000004,20250711T0454
fibonacci,49,40924.717446,20250711T0454
fibonacci,0,0.11436700000000144,20250711T0455
fibonacci,1,0.001545000000007235,20250711T0455
fibonacci,2,0.0008710000000036189,20250711T0455
fibonacci,3,0.0007920000000041227,20250711T0455
fibonacci,4,0.07769400000000815,20250711T0455
fibonacci,5,0.000775000000004411,20250711T0455
fibonacci,6,0.0007899999999949614,20250711T0455
fibonacci,7,0.0008430000000032578,20250711T0455
fibonacci,8,0.0008419999999915717,20250711T0455
fibonacci,9,0.000922000000002754,20250711T0455
fibonacci,10,0.0010999999999938836,20250711T0455
fibonacci,11,0.0024310000000014043,20250711T0455
fibonacci,12,0.0014999999999929514,20250711T0455
fibonacci,13,0.0018639999999976453,20250711T0455
fibonacci,14,0.0027590000000117243,20250711T0455
fibonacci,15,0.004407999999997969,20250711T0455
fibonacci,16,0.0068950000000000955,20250711T0455
fibonacci,17,0.01080899999999474,20250711T0455
fibonacci,18,0.01726200000000233,20250711T0455
fibonacci,19,0.027667000000008102,20250711T0455
fibonacci,20,0.04493399999999781,20250711T0455
fibonacci,21,0.07163599999999803,20250711T0455
fibonacci,22,0.13075700000000268,20250711T0455
fibonacci,23,0.18953000000000486,20250711T0455
fibonacci,24,0.3160839999999894,20250711T0455
fibonacci,25,0.4295439999999928,20250711T0455
fibonacci,26,0.6121240000000086,20250711T0455
fibonacci,27,0.9528789999999958,20250711T0455
fibonacci,28,2.187053000000006,20250711T0455
fibonacci,29,3.012898000000007,20250711T0455
fibonacci,30,4.080685000000003,20250711T0455
fibonacci,31,6.473118000000014,20250711T0455
fibonacci,32,11.1447,20250711T0455
fibonacci,33,17.59730400000001,20250711T0455
fibonacci,34,28.587466999999975,20250711T0455
fibonacci,35,46.120766,20250711T0455
fibonacci,36,75.30781100000002,20250711T0455
fibonacci,37,119.96053,20250711T0455
fibonacci,38,192.649137,20250711T0455
fibonacci,39,310.34422499999994,20250711T0455
fibonacci,40,501.4177830000001,20250711T0455
fibonacci,41,807.7171940000001,20250711T0455
fibonacci,42,1318.662158,20250711T0455
fibonacci,43,2128.4628589999998,20250711T0455
fibonacci,44,3432.682397999999,20250711T0455
fibonacci,45,5542.888704000001,20250711T0455
fibonacci,46,8952.073806,20250711T0455
fibonacci,47,14540.066066,20250711T0455
fibonacci,48,23444.832697000005,20250711T0455
fibonacci,49,38617.37061300001,20250711T0455
fibonacci,0,0.09888800000000231,20250711T0457
fibonacci,1,0.001508000000001175,20250711T0457
fibonacci,2,0.0008180000000095333,20250711T0457
fibonacci,3,0.0008040000000022474,20250711T0457
fibonacci,4,0.07804900000000714,20250711T0457
fibonacci,5,0.0008060000000114087,20250711T0457
fibonacci,6,0.0007949999999965485,20250711T0457
fibonacci,7,0.0008200000000044838,20250711T0457
fibonacci,8,0.0008720000000010941,20250711T0457
fibonacci,9,0.000982000000007588,20250711T0457
fibonacci,10,0.0011089999999995825,20250711T0457
fibonacci,11,0.0022979999999961365,20250711T0457
fibonacci,12,0.0014960000000030504,20250711T0457
fibonacci,13,0.001923000000005004,20250711T0457
fibonacci,14,0.002883000000011293,20250711T0457
fibonacci,15,0.004367000000002008,20250711T0457
fibonacci,16,0.0068490000000025475,20250711T0457
fibonacci,17,0.010838999999990051,20250711T0457
fibonacci,18,0.017430000000004497,20250711T0457
fibonacci,19,0.027694000000010988,20250711T0457
fibonacci,20,0.04444499999999607,20250711T0457
fibonacci,21,0.07178600000000301,20250711T0457
fibonacci,22,0.13082800000000816,20250711T0457
fibonacci,23,0.19136199999999803,20250711T0457
fibonacci,24,0.3107470000000063,20250711T0457
fibonacci,25,0.42316100000000745,20250711T0457
fibonacci,26,0.6020549999999929,20250711T0457
